frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
251188640.0,0.2,-2.2226140000000003e-16,-8.69695e-11,0.001,0.0,5.5104505614706906e-17
281838290.0,0.2,-2.2377930000000004e-16,-9.75814e-11,0.001,0.0,5.510451459178054e-17
316227770.0,0.2,-2.248635e-16,-1.094881e-10,0.001,0.0,5.510449738408409e-17
354813390.0,0.2,-2.2659830000000003e-16,-1.228476e-10,0.001,0.0,5.510446713123179e-17
398107170.0,0.2,-2.287667e-16,-1.378373e-10,0.001,0.0,5.510447761450894e-17
446683590.0,0.2,-2.318024e-16,-1.54656e-10,0.001,0.0,5.5104479837327734e-17
501187230.0,0.2,-2.354887e-16,-1.7352690000000001e-10,0.001,0.0,5.510448439480993e-17
562341330.0,0.2,-2.4025920000000003e-16,-1.947004e-10,0.001,0.0,5.5104488019703725e-17
630957340.0,0.2,-2.458971e-16,-2.184574e-10,0.001,0.0,5.510447832337353e-17
707945780.0,0.2,-2.532696e-16,-2.451133e-10,0.001,0.0,5.510449304827648e-17
794328230.0,0.2,-2.6216010000000004e-16,-2.750216e-10,0.001,0.0,5.51044838190404e-17
891250940.0,0.2,-2.7386950000000004e-16,-3.0857929999999997e-10,0.001,0.0,5.5104481495230624e-17
1000000000.0,0.2,-2.883978e-16,-3.462317e-10,0.001,0.0,5.5104486510110173e-17
1122020000.0,0.2,-3.0639550000000003e-16,-3.884784e-10,0.001,0.0,5.51044167166633e-17
1258930000.0,0.2,-3.2894690000000007e-16,-4.358799e-10,0.001,0.0,5.5104287513524215e-17
1412540000.0,0.2,-3.582204e-16,-4.890653e-10,0.001,0.0,5.510439349662362e-17
1584890000.0,0.2,-3.9486640000000005e-16,-5.487403e-10,0.001,0.0,5.510460108823298e-17
1778280000.0,0.2,-4.4061980000000003e-16,-6.156966999999999e-10,0.001,0.0,5.510446794113848e-17
1995260000.0,0.2,-4.978656e-16,-6.908231e-10,0.001,0.0,5.510455337503218e-17
