frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
1258930.0,0.4,-1.51411e-14,-1.538088e-13,0.001,0.0,1.944463219641498e-17
1412540.0,0.4,-1.51411e-14,-1.7257630000000002e-13,0.001,0.0,1.9444667907110497e-17
1584890.0,0.4,-1.51411e-14,-1.9363380000000003e-13,0.001,0.0,1.9444741540212536e-17
1778280.0,0.4,-1.51411e-14,-2.1726070000000003e-13,0.001,0.0,1.944469619216622e-17
1995260.0,0.4,-1.51411e-14,-2.437705e-13,0.001,0.0,1.9444724023426956e-17
2238720.0,0.4,-1.51411e-14,-2.73515e-13,0.001,0.0,1.9444711379618605e-17
2511890.0,0.4,-1.51411e-14,-3.0688880000000003e-13,0.001,0.0,1.9444668954269518e-17
2818380.0,0.4,-1.51411e-14,-3.44335e-13,0.001,0.0,1.9444722617087754e-17
3162280.0,0.4,-1.51411e-14,-3.863502e-13,0.001,0.0,1.944468677490367e-17
3548130.0,0.4,-1.51411e-14,-4.3349200000000005e-13,0.001,0.0,1.9444720061213063e-17
3981070.0,0.4,-1.51411e-14,-4.86386e-13,0.001,0.0,1.9444706109336084e-17
4466840.0,0.4,-1.51411e-14,-5.457341000000001e-13,0.001,0.0,1.944468116807558e-17
5011870.0,0.4,-1.51411e-14,-6.123238e-13,0.001,0.0,1.944471016662705e-17
5623410.0,0.4,-1.51411e-14,-6.870386000000001e-13,0.001,0.0,1.9444712244871968e-17
6309570.0,0.4,-1.51411e-14,-7.708699000000001e-13,0.001,0.0,1.9444709396322578e-17
7079460.0,0.4,-1.51411e-14,-8.649303000000001e-13,0.001,0.0,1.9444693899669745e-17
7943280.0,0.4,-1.51411e-14,-9.704677e-13,0.001,0.0,1.9444704399948455e-17
8912510.0,0.4,-1.51411e-14,-1.0889e-12,0.001,0.0,1.9445006797497543e-17
10000000.0,0.4,-1.51411e-14,-1.2217e-12,0.001,0.0,1.9443959397536853e-17
11220180.0,0.4,-1.51411e-14,-1.3708e-12,0.001,0.0,1.9444393582845384e-17
12589250.0,0.4,-1.51411e-14,-1.5381e-12,0.001,0.0,1.9444861129109696e-17
14125380.0,0.4,-1.51411e-14,-1.7258e-12,0.001,0.0,1.9445112328871365e-17
15848930.0,0.4,-1.51411e-14,-1.9362999999999997e-12,0.001,0.0,1.94443231378293e-17
17782790.0,0.4,-1.51411e-14,-2.1726e-12,0.001,0.0,1.944464447712939e-17
19952620.0,0.4,-1.51411e-14,-2.4377e-12,0.001,0.0,1.9444664649309878e-17
22387210.0,0.4,-1.51411e-14,-2.7351e-12,0.001,0.0,1.944434723445409e-17
25118860.0,0.4,-1.51411e-14,-3.0689e-12,0.001,0.0,1.9444775951405345e-17
28183830.0,0.4,-1.51411e-14,-3.4432999999999997e-12,0.001,0.0,1.944441956782748e-17
31622780.0,0.4,-1.51411e-14,-3.8635e-12,0.001,0.0,1.944468900696073e-17
35481340.0,0.4,-1.51411e-14,-4.3349e-12,0.001,0.0,1.9444608428234592e-17
39810720.0,0.4,-1.51411e-14,-4.8639e-12,0.001,0.0,1.9444856252403116e-17
44668360.0,0.4,-1.51411e-14,-5.4573e-12,0.001,0.0,1.944455249611583e-17
50118720.0,0.4,-1.51411e-14,-6.1232e-12,0.001,0.0,1.944458173593207e-17
56234130.0,0.4,-1.51411e-14,-6.8704e-12,0.001,0.0,1.9444741494508012e-17
63095730.0,0.4,-1.51411e-14,-7.708700000000001e-12,0.001,0.0,1.94447026734217e-17
70794580.0,0.4,-1.51411e-14,-8.6493e-12,0.001,0.0,1.944469264857183e-17
79432820.0,0.4,-1.51411e-14,-9.7047e-12,0.001,0.0,1.9444745587830277e-17
89125090.0,0.4,-1.51411e-14,-1.08888e-11,0.001,0.0,1.9444651829681518e-17
100000000.0,0.4,-1.51411e-14,-1.2217499999999999e-11,0.001,0.0,1.9444755172252313e-17
112201850.0,0.4,-1.51411e-14,-1.37082e-11,0.001,0.0,1.9444668611901852e-17
125892540.0,0.4,-1.51411e-14,-1.53809e-11,0.001,0.0,1.944472852960257e-17
141253750.0,0.4,-1.51411e-14,-1.72576e-11,0.001,0.0,1.9444668519615893e-17
158489320.0,0.4,-1.51411e-14,-1.93634e-11,0.001,0.0,1.944472236404072e-17
177827940.0,0.4,-1.51411e-14,-2.17261e-11,0.001,0.0,1.944472960272063e-17
199526230.0,0.4,-1.51411e-14,-2.4376999999999998e-11,0.001,0.0,1.9444661725684553e-17
223872110.0,0.4,-1.51411e-14,-2.73515e-11,0.001,0.0,1.9444701825421555e-17
251188640.0,0.4,-1.51411e-14,-3.06889e-11,0.001,0.0,1.944470949423854e-17
281838290.0,0.4,-1.51411e-14,-3.44335e-11,0.001,0.0,1.9444702609268522e-17
316227770.0,0.4,-1.51411e-14,-3.8635e-11,0.001,0.0,1.9444690851645874e-17
354813390.0,0.4,-1.51415e-14,-4.33492e-11,0.001,0.0,1.944469868817293e-17
398107170.0,0.4,-1.51415e-14,-4.863859999999999e-11,0.001,0.0,1.9444697806044184e-17
446683590.0,0.4,-1.5142000000000002e-14,-5.45734e-11,0.001,0.0,1.944469545283999e-17
501187230.0,0.4,-1.5142000000000002e-14,-6.12324e-11,0.001,0.0,1.9444707594365826e-17
562341330.0,0.4,-1.51428e-14,-6.870390000000001e-11,0.001,0.0,1.944471215496693e-17
630957340.0,0.4,-1.5143700000000002e-14,-7.7087e-11,0.001,0.0,1.9444701440710614e-17
707945780.0,0.4,-1.5145e-14,-8.649299999999999e-11,0.001,0.0,1.9444693197899e-17
794328230.0,0.4,-1.51459e-14,-9.70468e-11,0.001,0.0,1.944470478060505e-17
891250940.0,0.4,-1.51467e-14,-1.088883e-10,0.001,0.0,1.9444704529426054e-17
1000000000.0,0.4,-1.5148500000000002e-14,-1.221747e-10,0.001,0.0,1.9444707425769383e-17
1122020000.0,0.4,-1.5150200000000002e-14,-1.370822e-10,0.001,0.0,1.9444670986178337e-17
1258930000.0,0.4,-1.51528e-14,-1.538088e-10,0.001,0.0,1.944463219641498e-17
1412540000.0,0.4,-1.51554e-14,-1.725763e-10,0.001,0.0,1.9444667907110494e-17
1584890000.0,0.4,-1.5159300000000002e-14,-1.936338e-10,0.001,0.0,1.9444741540212533e-17
1778280000.0,0.4,-1.5164500000000003e-14,-2.172607e-10,0.001,0.0,1.944469619216622e-17
1995260000.0,0.4,-1.5170600000000002e-14,-2.437705e-10,0.001,0.0,1.9444724023426956e-17
2238720000.0,0.4,-1.5178000000000002e-14,-2.7351499999999996e-10,0.001,0.0,1.9444711379618596e-17
2511890000.0,0.4,-1.51875e-14,-3.068888e-10,0.001,0.0,1.9444668954269512e-17
2818380000.0,0.4,-1.5200100000000002e-14,-3.44335e-10,0.001,0.0,1.944472261708775e-17
3162280000.0,0.4,-1.52153e-14,-3.863502e-10,0.001,0.0,1.944468677490367e-17
3548130000.0,0.4,-1.5235200000000003e-14,-4.33492e-10,0.001,0.0,1.944472006121306e-17
3981070000.0,0.4,-1.5258600000000002e-14,-4.86386e-10,0.001,0.0,1.9444706109336084e-17
4466840000.0,0.4,-1.52894e-14,-5.457341e-10,0.001,0.0,1.9444681168075578e-17
5011870000.0,0.4,-1.53285e-14,-6.123238e-10,0.001,0.0,1.9444710166627047e-17
5623410000.0,0.4,-1.5377e-14,-6.870386e-10,0.001,0.0,1.9444712244871965e-17
6309570000.0,0.4,-1.54377e-14,-7.708699e-10,0.001,0.0,1.9444709396322578e-17
7079460000.0,0.4,-1.5514900000000003e-14,-8.649302999999999e-10,0.001,0.0,1.9444693899669742e-17
7943280000.0,0.4,-1.56112e-14,-9.704677e-10,0.001,0.0,1.9444704399948455e-17
8912510000.0,0.4,-1.57331e-14,-1.0889e-09,0.001,0.0,1.9445006797497543e-17
10000000000.0,0.4,-1.5887000000000003e-14,-1.2217e-09,0.001,0.0,1.9443959397536857e-17
10.0,0.6,-5.0866e-15,-1.3746000000000002e-18,0.001,0.0,2.1877438477411933e-17
11.22018,0.6,-5.0866e-15,-1.5423e-18,0.001,0.0,2.1877070486447652e-17
12.58925,0.6,-5.0866e-15,-1.7305e-18,0.001,0.0,2.1877207063210667e-17
14.12538,0.6,-5.0866e-15,-1.9417000000000002e-18,0.001,0.0,2.187772314808757e-17
15.84893,0.6,-5.0866e-15,-2.1786e-18,0.001,0.0,2.1877499554859745e-17
17.78279,0.6,-5.0866e-15,-2.4444000000000003e-18,0.001,0.0,2.1877238773771105e-17
19.95262,0.6,-5.0866e-15,-2.7427000000000004e-18,0.001,0.0,2.1877541015572966e-17
22.38721,0.6,-5.0866e-15,-3.0773e-18,0.001,0.0,2.1877112260826137e-17
25.11886,0.6,-5.0866e-15,-3.4528000000000002e-18,0.001,0.0,2.1877194566461066e-17
28.18383,0.6,-5.0866e-15,-3.8741e-18,0.001,0.0,2.1877160238062454e-17
31.62278,0.6,-5.0866e-15,-4.3469e-18,0.001,0.0,2.187760285864051e-17
35.48134,0.6,-5.0866e-15,-4.8773e-18,0.001,0.0,2.1877595489406575e-17
39.81072,0.6,-5.0866e-15,-5.472400000000001e-18,0.001,0.0,2.1877512151905017e-17
44.66836,0.6,-5.0866e-15,-6.140100000000001e-18,0.001,0.0,2.1877392993128623e-17
50.11872,0.6,-5.0866e-15,-6.889300000000001e-18,0.001,0.0,2.1877377344094074e-17
56.23413,0.6,-5.0866e-15,-7.7299e-18,0.001,0.0,2.1877315335118405e-17
63.09573,0.6,-5.0866e-15,-8.6731e-18,0.001,0.0,2.1877339986878946e-17
70.79458,0.6,-5.0866e-15,-9.731400000000002e-18,0.001,0.0,2.187738684521429e-17
79.43282,0.6,-5.0866e-15,-1.09188e-17,0.001,0.0,2.187736747394574e-17
89.12509,0.6,-5.0866e-15,-1.22511e-17,0.001,0.0,2.1877376205882305e-17
100.0,0.6,-5.0866e-15,-1.3746e-17,0.001,0.0,2.1877438477411933e-17
112.20185,0.6,-5.0866e-15,-1.54232e-17,0.001,0.0,2.1877344431441372e-17
125.89254,0.6,-5.0866e-15,-1.73052e-17,0.001,0.0,2.187745295466965e-17
141.25375,0.6,-5.0866e-15,-1.94167e-17,0.001,0.0,2.1877392872984993e-17
158.48932,0.6,-5.0866e-15,-2.1785900000000004e-17,0.001,0.0,2.1877396374126177e-17
177.82794,0.6,-5.0866e-15,-2.44442e-17,0.001,0.0,2.187741285158512e-17
199.52623,0.6,-5.0866e-15,-2.7426800000000003e-17,0.001,0.0,2.187737819329717e-17
223.87211,0.6,-5.0866e-15,-3.07734e-17,0.001,0.0,2.187739565122307e-17
251.18864,0.6,-5.0866e-15,-3.45283e-17,0.001,0.0,2.187738116484842e-17
281.83829,0.6,-5.0866e-15,-3.87414e-17,0.001,0.0,2.1877386895514996e-17
316.22777,0.6,-5.0866e-15,-4.3468600000000006e-17,0.001,0.0,2.1877403617286244e-17
354.81339,0.6,-5.0866e-15,-4.87726e-17,0.001,0.0,2.1877416682171365e-17
398.10717,0.6,-5.0866e-15,-5.4723700000000004e-17,0.001,0.0,2.1877393866777013e-17
446.68359,0.6,-5.0866e-15,-6.1401e-17,0.001,0.0,2.1877393482902444e-17
501.18723,0.6,-5.0866e-15,-6.88931e-17,0.001,0.0,2.1877407790147117e-17
562.34133,0.6,-5.0866e-15,-7.729930000000001e-17,0.001,0.0,2.18773990745858e-17
630.95734,0.6,-5.0866e-15,-8.673120000000001e-17,0.001,0.0,2.1877389048666578e-17
707.94578,0.6,-5.0866e-15,-9.7314e-17,0.001,0.0,2.1877387463266895e-17
794.32823,0.6,-5.0866e-15,-1.0918810000000001e-16,0.001,0.0,2.187738668410687e-17
891.25094,0.6,-5.0866e-15,-1.2251110000000002e-16,0.001,0.0,2.1877393081487805e-17
1000.0,0.6,-5.0866e-15,-1.374597e-16,0.001,0.0,2.1877390730929006e-17
1122.02,0.6,-5.0866e-15,-1.5423240000000003e-16,0.001,0.0,2.187737192289482e-17
1258.93,0.6,-5.0866e-15,-1.7305150000000002e-16,0.001,0.0,2.187730980631737e-17
1412.54,0.6,-5.0866e-15,-1.94167e-16,0.001,0.0,2.1877354153032157e-17
1584.8899999999999,0.6,-5.0866e-15,-2.1785900000000004e-16,0.001,0.0,2.1877440546067702e-17
1778.28,0.6,-5.0866e-15,-2.444418e-16,0.001,0.0,2.187738757016919e-17
1995.26,0.6,-5.0866e-15,-2.742682e-16,0.001,0.0,2.1877419365354176e-17
2238.72,0.6,-5.0866e-15,-3.07734e-16,0.001,0.0,2.1877406400729578e-17
2511.8900000000003,0.6,-5.0866e-15,-3.4528320000000003e-16,0.001,0.0,2.187736248266744e-17
2818.38,0.6,-5.0866e-15,-3.874142e-16,0.001,0.0,2.1877420700541502e-17
3162.28,0.6,-5.0866e-15,-4.346858e-16,0.001,0.0,2.1877377639505356e-17
3548.13,0.6,-5.0866e-15,-4.877255000000001e-16,0.001,0.0,2.1877418301180115e-17
3981.0699999999997,0.6,-5.0866e-15,-5.472371000000001e-16,0.001,0.0,2.1877407206674052e-17
4466.84,0.6,-5.0866e-15,-6.140101e-16,0.001,0.0,2.1877376965225746e-17
5011.87,0.6,-5.0866e-15,-6.889306000000001e-16,0.001,0.0,2.1877405127679957e-17
5623.41,0.6,-5.0866e-15,-7.729929e-16,0.001,0.0,2.187740908273435e-17
6309.57,0.6,-5.0866e-15,-8.673123000000001e-16,0.001,0.0,2.1877408404915215e-17
7079.46,0.6,-5.0866e-15,-9.731404e-16,0.001,0.0,2.187738965718067e-17
7943.28,0.6,-5.0866e-15,-1.0919000000000002e-15,0.001,0.0,2.1877773710865104e-17
8912.509999999998,0.6,-5.0866e-15,-1.2251000000000001e-15,0.001,0.0,2.187719517642965e-17
10000.0,0.6,-5.0866e-15,-1.3746e-15,0.001,0.0,2.1877438477411936e-17
11220.179999999998,0.6,-5.0866e-15,-1.5423e-15,0.001,0.0,2.1877070486447655e-17
12589.25,0.6,-5.0866e-15,-1.7305e-15,0.001,0.0,2.187720706321067e-17
14125.38,0.6,-5.0866e-15,-1.9417e-15,0.001,0.0,2.1877723148087568e-17
15848.929999999998,0.6,-5.0866e-15,-2.1786e-15,0.001,0.0,2.1877499554859742e-17
17782.789999999997,0.6,-5.0866e-15,-2.4444e-15,0.001,0.0,2.1877238773771102e-17
19952.62,0.6,-5.0866e-15,-2.7427e-15,0.001,0.0,2.1877541015572963e-17
22387.21,0.6,-5.0866e-15,-3.0773000000000005e-15,0.001,0.0,2.1877112260826143e-17
25118.86,0.6,-5.0866e-15,-3.4528e-15,0.001,0.0,2.187719456646107e-17
28183.83,0.6,-5.0866e-15,-3.8741e-15,0.001,0.0,2.1877160238062457e-17
31622.78,0.6,-5.0866e-15,-4.3469000000000005e-15,0.001,0.0,2.1877602858640512e-17
35481.340000000004,0.6,-5.0866e-15,-4.8773000000000006e-15,0.001,0.0,2.1877595489406578e-17
39810.72,0.6,-5.0866e-15,-5.472400000000001e-15,0.001,0.0,2.187751215190502e-17
44668.36,0.6,-5.0866e-15,-6.1401000000000005e-15,0.001,0.0,2.187739299312862e-17
50118.72,0.6,-5.0866e-15,-6.889300000000001e-15,0.001,0.0,2.187737734409408e-17
56234.13,0.6,-5.0866e-15,-7.7299e-15,0.001,0.0,2.1877315335118402e-17
63095.73,0.6,-5.0866e-15,-8.673100000000001e-15,0.001,0.0,2.1877339986878946e-17
70794.58,0.6,-5.0866e-15,-9.731400000000002e-15,0.001,0.0,2.1877386845214288e-17
79432.82,0.6,-5.0866e-15,-1.09188e-14,0.001,0.0,2.1877367473945742e-17
89125.09,0.6,-5.0866e-15,-1.22511e-14,0.001,0.0,2.1877376205882308e-17
100000.0,0.6,-5.0866e-15,-1.3746000000000002e-14,0.001,0.0,2.187743847741194e-17
112201.84999999999,0.6,-5.0866e-15,-1.54232e-14,0.001,0.0,2.1877344431441375e-17
125892.54,0.6,-5.0866e-15,-1.73052e-14,0.001,0.0,2.1877452954669653e-17
141253.75,0.6,-5.0866e-15,-1.9416700000000002e-14,0.001,0.0,2.1877392872985e-17
158489.31999999998,0.6,-5.0866e-15,-2.1785900000000004e-14,0.001,0.0,2.1877396374126183e-17
177827.94,0.6,-5.0866e-15,-2.44442e-14,0.001,0.0,2.187741285158512e-17
199526.23,0.6,-5.0866e-15,-2.74268e-14,0.001,0.0,2.187737819329717e-17
223872.11,0.6,-5.0866e-15,-3.0773400000000004e-14,0.001,0.0,2.1877395651223072e-17
251188.63999999998,0.6,-5.0866e-15,-3.45283e-14,0.001,0.0,2.1877381164848422e-17
281838.29,0.6,-5.0866e-15,-3.87414e-14,0.001,0.0,2.1877386895514993e-17
316227.77,0.6,-5.0866e-15,-4.34686e-14,0.001,0.0,2.1877403617286244e-17
354813.39,0.6,-5.0866e-15,-4.87726e-14,0.001,0.0,2.1877416682171365e-17
398107.17,0.6,-5.0866e-15,-5.47237e-14,0.001,0.0,2.1877393866777013e-17
446683.58999999997,0.6,-5.0866e-15,-6.1401e-14,0.001,0.0,2.1877393482902444e-17
501187.23,0.6,-5.0866e-15,-6.889310000000001e-14,0.001,0.0,2.187740779014712e-17
562341.33,0.6,-5.0866e-15,-7.729930000000001e-14,0.001,0.0,2.18773990745858e-17
630957.3400000001,0.6,-5.0866e-15,-8.673120000000001e-14,0.001,0.0,2.1877389048666575e-17
707945.78,0.6,-5.0866e-15,-9.7314e-14,0.001,0.0,2.1877387463266895e-17
794328.23,0.6,-5.0866e-15,-1.0918810000000001e-13,0.001,0.0,2.187738668410687e-17
891250.9400000001,0.6,-5.0866e-15,-1.225111e-13,0.001,0.0,2.1877393081487802e-17
1000000.0,0.6,-5.0866e-15,-1.374597e-13,0.001,0.0,2.187739073092901e-17
1122020.0,0.6,-5.0866e-15,-1.542324e-13,0.001,0.0,2.1877371922894814e-17
1258930.0,0.6,-5.0866e-15,-1.730515e-13,0.001,0.0,2.187730980631737e-17
1412540.0,0.6,-5.0866e-15,-1.94167e-13,0.001,0.0,2.1877354153032157e-17
1584890.0,0.6,-5.0866e-15,-2.1785900000000002e-13,0.001,0.0,2.1877440546067696e-17
1778280.0,0.6,-5.0866e-15,-2.444418e-13,0.001,0.0,2.1877387570169183e-17
1995260.0,0.6,-5.0866e-15,-2.742682e-13,0.001,0.0,2.1877419365354172e-17
2238720.0,0.6,-5.0866e-15,-3.0773400000000003e-13,0.001,0.0,2.187740640072958e-17
2511890.0,0.6,-5.0866e-15,-3.4528320000000005e-13,0.001,0.0,2.1877362482667445e-17
2818380.0,0.6,-5.0866e-15,-3.874142e-13,0.001,0.0,2.1877420700541505e-17
3162280.0,0.6,-5.0866e-15,-4.346858e-13,0.001,0.0,2.1877377639505356e-17
3548130.0,0.6,-5.0866e-15,-4.877255e-13,0.001,0.0,2.1877418301180115e-17
3981070.0,0.6,-5.0866e-15,-5.472371000000001e-13,0.001,0.0,2.187740720667405e-17
4466840.0,0.6,-5.0866e-15,-6.140101e-13,0.001,0.0,2.1877376965225743e-17
5011870.0,0.6,-5.0866e-15,-6.889306000000001e-13,0.001,0.0,2.1877405127679957e-17
5623410.0,0.6,-5.0866e-15,-7.729929e-13,0.001,0.0,2.1877409082734346e-17
6309570.0,0.6,-5.0866e-15,-8.673123000000001e-13,0.001,0.0,2.187740840491521e-17
7079460.0,0.6,-5.0866e-15,-9.731404e-13,0.001,0.0,2.187738965718067e-17
7943280.0,0.6,-5.0866e-15,-1.0919e-12,0.001,0.0,2.1877773710865098e-17
8912510.0,0.6,-5.0866e-15,-1.2251000000000001e-12,0.001,0.0,2.1877195176429648e-17
10000000.0,0.6,-5.0866e-15,-1.3746e-12,0.001,0.0,2.1877438477411933e-17
11220180.0,0.6,-5.0866e-15,-1.5423e-12,0.001,0.0,2.187707048644765e-17
12589250.0,0.6,-5.0866e-15,-1.7305e-12,0.001,0.0,2.1877207063210667e-17
14125380.0,0.6,-5.0866e-15,-1.9417e-12,0.001,0.0,2.187772314808757e-17
15848930.0,0.6,-5.0866e-15,-2.1786e-12,0.001,0.0,2.1877499554859742e-17
17782790.0,0.6,-5.0866e-15,-2.4444e-12,0.001,0.0,2.18772387737711e-17
19952620.0,0.6,-5.0866e-15,-2.7427e-12,0.001,0.0,2.187754101557296e-17
22387210.0,0.6,-5.0866e-15,-3.0773000000000002e-12,0.001,0.0,2.187711226082614e-17
25118860.0,0.6,-5.0866e-15,-3.4528e-12,0.001,0.0,2.187719456646107e-17
28183830.0,0.6,-5.0866e-15,-3.8740999999999994e-12,0.001,0.0,2.187716023806245e-17
31622780.0,0.6,-5.0866e-15,-4.3468999999999996e-12,0.001,0.0,2.1877602858640503e-17
35481340.0,0.6,-5.0866e-15,-4.8773e-12,0.001,0.0,2.1877595489406578e-17
39810720.0,0.6,-5.0866e-15,-5.4724e-12,0.001,0.0,2.1877512151905017e-17
44668360.0,0.6,-5.0866e-15,-6.1401000000000005e-12,0.001,0.0,2.187739299312862e-17
50118720.0,0.6,-5.0866e-15,-6.8893000000000005e-12,0.001,0.0,2.1877377344094074e-17
56234130.0,0.6,-5.0866e-15,-7.7299e-12,0.001,0.0,2.1877315335118402e-17
63095730.0,0.6,-5.0866e-15,-8.6731e-12,0.001,0.0,2.1877339986878946e-17
70794580.0,0.6,-5.0866e-15,-9.7314e-12,0.001,0.0,2.1877386845214282e-17
79432820.0,0.6,-5.0866e-15,-1.0918799999999998e-11,0.001,0.0,2.1877367473945736e-17
89125090.0,0.6,-5.0866e-15,-1.22511e-11,0.001,0.0,2.1877376205882305e-17
100000000.0,0.6,-5.0866e-15,-1.3746e-11,0.001,0.0,2.1877438477411936e-17
112201850.0,0.6,-5.0866e-15,-1.54232e-11,0.001,0.0,2.1877344431441372e-17
125892540.0,0.6,-5.0866e-15,-1.7305199999999998e-11,0.001,0.0,2.1877452954669646e-17
141253750.0,0.6,-5.0866e-15,-1.9416699999999997e-11,0.001,0.0,2.1877392872984993e-17
158489320.0,0.6,-5.0866e-15,-2.17859e-11,0.001,0.0,2.1877396374126177e-17
177827940.0,0.6,-5.087100000000001e-15,-2.44442e-11,0.001,0.0,2.1877412851585125e-17
199526230.0,0.6,-5.087100000000001e-15,-2.74268e-11,0.001,0.0,2.1877378193297172e-17
223872110.0,0.6,-5.087100000000001e-15,-3.07734e-11,0.001,0.0,2.1877395651223066e-17
251188640.0,0.6,-5.087100000000001e-15,-3.4528300000000003e-11,0.001,0.0,2.1877381164848422e-17
281838290.0,0.6,-5.087100000000001e-15,-3.87414e-11,0.001,0.0,2.1877386895514993e-17
316227770.0,0.6,-5.087500000000001e-15,-4.34686e-11,0.001,0.0,2.187740361728624e-17
354813390.0,0.6,-5.087500000000001e-15,-4.87726e-11,0.001,0.0,2.1877416682171368e-17
398107170.0,0.6,-5.0879000000000005e-15,-5.47237e-11,0.001,0.0,2.1877393866777013e-17
446683590.0,0.6,-5.0879000000000005e-15,-6.1401e-11,0.001,0.0,2.187739348290244e-17
501187230.0,0.6,-5.0884000000000004e-15,-6.88931e-11,0.001,0.0,2.1877407790147117e-17
562341330.0,0.6,-5.089200000000001e-15,-7.72993e-11,0.001,0.0,2.1877399074585796e-17
630957340.0,0.6,-5.0905e-15,-8.67312e-11,0.001,0.0,2.1877389048666578e-17
707945780.0,0.6,-5.091400000000001e-15,-9.731399999999999e-11,0.001,0.0,2.1877387463266892e-17
794328230.0,0.6,-5.0923e-15,-1.091881e-10,0.001,0.0,2.1877386684106868e-17
891250940.0,0.6,-5.094400000000001e-15,-1.225111e-10,0.001,0.0,2.1877393081487802e-17
1000000000.0,0.6,-5.0958e-15,-1.374597e-10,0.001,0.0,2.1877390730929002e-17
1122020000.0,0.6,-5.0979e-15,-1.542324e-10,0.001,0.0,2.1877371922894817e-17
1258930000.0,0.6,-5.101000000000001e-15,-1.730515e-10,0.001,0.0,2.187730980631737e-17
1412540000.0,0.6,-5.1053e-15,-1.94167e-10,0.001,0.0,2.1877354153032154e-17
1584890000.0,0.6,-5.110100000000001e-15,-2.17859e-10,0.001,0.0,2.1877440546067693e-17
1778280000.0,0.6,-5.115300000000001e-15,-2.444418e-10,0.001,0.0,2.1877387570169186e-17
1995260000.0,0.6,-5.123100000000001e-15,-2.7426819999999997e-10,0.001,0.0,2.187741936535417e-17
2238720000.0,0.6,-5.132200000000001e-15,-3.0773399999999996e-10,0.001,0.0,2.1877406400729572e-17
2511890000.0,0.6,-5.1443e-15,-3.452832e-10,0.001,0.0,2.187736248266744e-17
2818380000.0,0.6,-5.159500000000001e-15,-3.874142e-10,0.001,0.0,2.1877420700541502e-17
3162280000.0,0.6,-5.1777000000000005e-15,-4.346858e-10,0.001,0.0,2.1877377639505356e-17
3548130000.0,0.6,-5.2020000000000005e-15,-4.877255e-10,0.001,0.0,2.1877418301180115e-17
3981070000.0,0.6,-5.2315e-15,-5.472371000000001e-10,0.001,0.0,2.187740720667405e-17
4466840000.0,0.6,-5.2692e-15,-6.140101e-10,0.001,0.0,2.1877376965225743e-17
5011870000.0,0.6,-5.3165e-15,-6.889306e-10,0.001,0.0,2.187740512767995e-17
5623410000.0,0.6,-5.3763e-15,-7.729928999999999e-10,0.001,0.0,2.1877409082734346e-17
6309570000.0,0.6,-5.4509e-15,-8.673123e-10,0.001,0.0,2.187740840491521e-17
7079460000.0,0.6,-5.5459e-15,-9.731404e-10,0.001,0.0,2.1877389657180666e-17
7943280000.0,0.6,-5.6643e-15,-1.0919000000000001e-09,0.001,0.0,2.1877773710865104e-17
8912510000.0,0.6,-5.813900000000001e-15,-1.2251000000000002e-09,0.001,0.0,2.187719517642965e-17
10000000000.0,0.6,-6.002600000000001e-15,-1.3746000000000002e-09,0.001,0.0,2.187743847741194e-17
10.0,0.8,-7.932023000000001e-16,-1.6868000000000001e-18,0.001,0.0,2.6846255800740908e-17
11.22018,0.8,-7.932023000000001e-16,-1.8926000000000002e-18,0.001,0.0,2.6845972639986276e-17
12.58925,0.8,-7.932023000000001e-16,-2.1236000000000004e-18,0.001,0.0,2.684682861567997e-17
14.12538,0.8,-7.932023000000001e-16,-2.3827e-18,0.001,0.0,2.6846603978445822e-17
15.84893,0.8,-7.932023000000001e-16,-2.6734000000000004e-18,0.001,0.0,2.6846280781218235e-17
17.78279,0.8,-7.932023000000001e-16,-2.9996000000000002e-18,0.001,0.0,2.684624669685968e-17
19.95262,0.8,-7.932023000000001e-16,-3.3656000000000004e-18,0.001,0.0,2.684619245342632e-17
22.38721,0.8,-7.932023000000001e-16,-3.7763000000000005e-18,0.001,0.0,2.6846436496460453e-17
25.11886,0.8,-7.932023000000001e-16,-4.2371e-18,0.001,0.0,2.6846577009253992e-17
28.18383,0.8,-7.932023000000001e-16,-4.754100000000001e-18,0.001,0.0,2.6846546936778277e-17
31.62278,0.8,-7.932023000000001e-16,-5.3342000000000005e-18,0.001,0.0,2.6846605435726658e-17
35.48134,0.8,-7.932023000000001e-16,-5.985000000000001e-18,0.001,0.0,2.684628975131699e-17
39.81072,0.8,-7.932023000000001e-16,-6.715300000000001e-18,0.001,0.0,2.6846366741043738e-17
44.66836,0.8,-7.932023000000001e-16,-7.5347e-18,0.001,0.0,2.68464020106067e-17
50.11872,0.8,-7.932023000000001e-16,-8.4541e-18,0.001,0.0,2.684649177778667e-17
56.23413,0.8,-7.932023000000001e-16,-9.4856e-18,0.001,0.0,2.6846332079690437e-17
63.09573,0.8,-7.932023000000001e-16,-1.0643100000000002e-17,0.001,0.0,2.684653897849112e-17
70.79458,0.8,-7.932023000000001e-16,-1.1941700000000002e-17,0.001,0.0,2.684641372150929e-17
79.43282,0.8,-7.932023000000001e-16,-1.33988e-17,0.001,0.0,2.684639990749022e-17
89.12509,0.8,-7.932023000000001e-16,-1.50337e-17,0.001,0.0,2.6846398336996094e-17
100.0,0.8,-7.932023000000001e-16,-1.68681e-17,0.001,0.0,2.6846414955684e-17
112.20185,0.8,-7.932023000000001e-16,-1.8926300000000004e-17,0.001,0.0,2.6846386217697297e-17
