frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
630957.3400000001,0.4,-4.8282e-15,-1.3024930000000003e-13,0.001,0.0,3.285455072011557e-17
707945.78,0.4,-4.8282e-15,-1.4614210000000002e-13,0.001,0.0,3.285454658523437e-17
794328.23,0.4,-4.8282e-15,-1.639741e-13,0.001,0.0,3.2854539935014966e-17
891250.9400000001,0.4,-4.8282e-15,-1.83982e-13,0.001,0.0,3.2854545701722444e-17
1000000.0,0.4,-4.8282e-15,-2.064312e-13,0.001,0.0,3.2854545888391666e-17
1122020.0,0.4,-4.8282e-15,-2.316196e-13,0.001,0.0,3.2854498366310367e-17
1258930.0,0.4,-4.8282e-15,-2.5988150000000006e-13,0.001,0.0,3.285442823916851e-17
1412540.0,0.4,-4.8282e-15,-2.915918e-13,0.001,0.0,3.285448648184358e-17
1584890.0,0.4,-4.8282e-15,-3.271714e-13,0.001,0.0,3.2854611706992745e-17
1778280.0,0.4,-4.8282e-15,-3.6709240000000003e-13,0.001,0.0,3.285453923536635e-17
1995260.0,0.4,-4.8282e-15,-4.1188440000000007e-13,0.001,0.0,3.2854584486452623e-17
2238720.0,0.4,-4.8282e-15,-4.621419000000001e-13,0.001,0.0,3.2854563230274626e-17
2511890.0,0.4,-4.8282e-15,-5.185317000000001e-13,0.001,0.0,3.2854497292812885e-17
2818380.0,0.4,-4.8282e-15,-5.818022000000001e-13,0.001,0.0,3.285458172132201e-17
3162280.0,0.4,-4.8282e-15,-6.527928000000001e-13,0.001,0.0,3.2854522981772336e-17
3548130.0,0.4,-4.8282e-15,-7.324455000000001e-13,0.001,0.0,3.2854580263523276e-17
3981070.0,0.4,-4.8282e-15,-8.218174e-13,0.001,0.0,3.2854559585470584e-17
4466840.0,0.4,-4.8282e-15,-9.220943e-13,0.001,0.0,3.2854515908754525e-17
5011870.0,0.4,-4.8282e-15,-1.0345999999999999e-12,0.001,0.0,3.2854344610469724e-17
5623410.0,0.4,-4.8282e-15,-1.1608e-12,0.001,0.0,3.285320791851779e-17
6309570.0,0.4,-4.8282e-15,-1.3025e-12,0.001,0.0,3.285474499485601e-17
7079460.0,0.4,-4.8282e-15,-1.4614e-12,0.001,0.0,3.2854064269661223e-17
7943280.0,0.4,-4.8282e-15,-1.6397e-12,0.001,0.0,3.285372795467121e-17
8912510.0,0.4,-4.8282e-15,-1.8398e-12,0.001,0.0,3.285418634037651e-17
10000000.0,0.4,-4.8282e-15,-2.0642999999999996e-12,0.001,0.0,3.285435490245995e-17
11220180.0,0.4,-4.8282e-15,-2.3161999999999998e-12,0.001,0.0,3.285461366835897e-17
12589250.0,0.4,-4.8282e-15,-2.5988e-12,0.001,0.0,3.2854369093251594e-17
14125380.0,0.4,-4.8282e-15,-2.9159e-12,0.001,0.0,3.2854330188756527e-17
15848930.0,0.4,-4.8282e-15,-3.2717e-12,0.001,0.0,3.285440892942009e-17
17782790.0,0.4,-4.8282e-15,-3.6709e-12,0.001,0.0,3.285434291222235e-17
19952620.0,0.4,-4.8282e-15,-4.1188e-12,0.001,0.0,3.285420058152255e-17
22387210.0,0.4,-4.8282e-15,-4.6214000000000005e-12,0.001,0.0,3.285441348005782e-17
25118860.0,0.4,-4.8282e-15,-5.1853e-12,0.001,0.0,3.285444189801627e-17
28183830.0,0.4,-4.8282e-15,-5.818e-12,0.001,0.0,3.285442251491891e-17
31622780.0,0.4,-4.8282e-15,-6.5279e-12,0.001,0.0,3.285440283901616e-17
35481340.0,0.4,-4.8282e-15,-7.3245e-12,0.001,0.0,3.285474507661175e-17
39810720.0,0.4,-4.8282e-15,-8.2182e-12,0.001,0.0,3.285464702265657e-17
44668360.0,0.4,-4.8282e-15,-9.220900000000001e-12,0.001,0.0,3.285439211907619e-17
50118720.0,0.4,-4.8282e-15,-1.03461e-11,0.001,0.0,3.2854649055743204e-17
56234130.0,0.4,-4.8282e-15,-1.16085e-11,0.001,0.0,3.285460550171696e-17
63095730.0,0.4,-4.8282e-15,-1.30249e-11,0.001,0.0,3.285447712987278e-17
70794580.0,0.4,-4.8282e-15,-1.46142e-11,0.001,0.0,3.2854523175836014e-17
79432820.0,0.4,-4.8282e-15,-1.63974e-11,0.001,0.0,3.285452113943638e-17
89125090.0,0.4,-4.8282e-15,-1.8398199999999997e-11,0.001,0.0,3.285454717625877e-17
100000000.0,0.4,-4.8282e-15,-2.06431e-11,0.001,0.0,3.285451405740305e-17
112201850.0,0.4,-4.8282e-15,-2.3162e-11,0.001,0.0,3.285459902750694e-17
125892540.0,0.4,-4.8286000000000004e-15,-2.5988099999999997e-11,0.001,0.0,3.2854485075656463e-17
141253750.0,0.4,-4.8286000000000004e-15,-2.9159199999999996e-11,0.001,0.0,3.2854567164448336e-17
158489320.0,0.4,-4.8286000000000004e-15,-3.2717100000000004e-11,0.001,0.0,3.2854505203453775e-17
177827940.0,0.4,-4.8286000000000004e-15,-3.6709200000000005e-11,0.001,0.0,3.285451452088466e-17
199526230.0,0.4,-4.829e-15,-4.11884e-11,0.001,0.0,3.285451470739573e-17
223872110.0,0.4,-4.829e-15,-4.6214199999999996e-11,0.001,0.0,3.285455419631087e-17
251188640.0,0.4,-4.829e-15,-5.18532e-11,0.001,0.0,3.285456338763038e-17
281838290.0,0.4,-4.829500000000001e-15,-5.81802e-11,0.001,0.0,3.285453662124862e-17
316227770.0,0.4,-4.829900000000001e-15,-6.52793e-11,0.001,0.0,3.285455694349286e-17
354813390.0,0.4,-4.8308e-15,-7.32446e-11,0.001,0.0,3.285456657875465e-17
398107170.0,0.4,-4.8312e-15,-8.21817e-11,0.001,0.0,3.2854529564728053e-17
446683590.0,0.4,-4.8325e-15,-9.22094e-11,0.001,0.0,3.285453537600926e-17
501187230.0,0.4,-4.832900000000001e-15,-1.034607e-10,0.001,0.0,3.285455182237516e-17
562341330.0,0.4,-4.8338000000000006e-15,-1.1608479999999999e-10,0.001,0.0,3.2854547144585746e-17
630957340.0,0.4,-4.836800000000001e-15,-1.302493e-10,0.001,0.0,3.285455072011557e-17
707945780.0,0.4,-4.8381e-15,-1.461421e-10,0.001,0.0,3.285454658523436e-17
794328230.0,0.4,-4.8412e-15,-1.639741e-10,0.001,0.0,3.2854539935014966e-17
891250940.0,0.4,-4.8438e-15,-1.8398199999999999e-10,0.001,0.0,3.2854545701722444e-17
1000000000.0,0.4,-4.8481e-15,-2.0643119999999997e-10,0.001,0.0,3.285454588839166e-17
1122020000.0,0.4,-4.8529000000000004e-15,-2.316196e-10,0.001,0.0,3.285449836631037e-17
1258930000.0,0.4,-4.8603e-15,-2.598815e-10,0.001,0.0,3.28544282391685e-17
1412540000.0,0.4,-4.8676000000000004e-15,-2.915918e-10,0.001,0.0,3.2854486481843576e-17
1584890000.0,0.4,-4.8785e-15,-3.271714e-10,0.001,0.0,3.285461170699274e-17
1778280000.0,0.4,-4.8911e-15,-3.670924e-10,0.001,0.0,3.285453923536635e-17
1995260000.0,0.4,-4.908000000000001e-15,-4.1188440000000004e-10,0.001,0.0,3.2854584486452623e-17
2238720000.0,0.4,-4.9279e-15,-4.621419e-10,0.001,0.0,3.2854563230274614e-17
2511890000.0,0.4,-4.9539e-15,-5.185317e-10,0.001,0.0,3.285449729281288e-17
2818380000.0,0.4,-4.986e-15,-5.818022e-10,0.001,0.0,3.2854581721322e-17
3162280000.0,0.4,-5.027700000000001e-15,-6.527928e-10,0.001,0.0,3.2854522981772336e-17
3548130000.0,0.4,-5.0788000000000004e-15,-7.324455e-10,0.001,0.0,3.285458026352327e-17
3981070000.0,0.4,-5.143900000000001e-15,-8.218174e-10,0.001,0.0,3.2854559585470584e-17
4466840000.0,0.4,-5.225900000000001e-15,-9.220943e-10,0.001,0.0,3.2854515908754525e-17
5011870000.0,0.4,-5.3286e-15,-1.0346000000000001e-09,0.001,0.0,3.2854344610469736e-17
5623410000.0,0.4,-5.4579000000000006e-15,-1.1608000000000002e-09,0.001,0.0,3.285320791851779e-17
6309570000.0,0.4,-5.6209e-15,-1.3025e-09,0.001,0.0,3.285474499485602e-17
7079460000.0,0.4,-5.8261000000000005e-15,-1.4614000000000001e-09,0.001,0.0,3.2854064269661223e-17
7943280000.0,0.4,-6.084500000000001e-15,-1.6397e-09,0.001,0.0,3.2853727954671225e-17
8912510000.0,0.4,-6.4098e-15,-1.8398000000000002e-09,0.001,0.0,3.2854186340376513e-17
10000000000.0,0.4,-6.819600000000001e-15,-2.0643e-09,0.001,0.0,3.2854354902459955e-17
10.0,0.6,-3.01681e-14,-2.5041000000000004e-18,0.001,0.0,3.9853989299641516e-17
11.22018,0.6,-3.01681e-14,-2.8097e-18,0.001,0.0,3.985476557464305e-17
12.58925,0.6,-3.01681e-14,-3.1525e-18,0.001,0.0,3.985431682564093e-17
14.12538,0.6,-3.01681e-14,-3.5372e-18,0.001,0.0,3.985470583479186e-17
15.84893,0.6,-3.01681e-14,-3.9688e-18,0.001,0.0,3.985468660301448e-17
17.78279,0.6,-3.01681e-14,-4.4531000000000006e-18,0.001,0.0,3.985498772029132e-17
19.95262,0.6,-3.01681e-14,-4.996400000000001e-18,0.001,0.0,3.9854503201301184e-17
22.38721,0.6,-3.01681e-14,-5.6061e-18,0.001,0.0,3.9854833472660253e-17
25.11886,0.6,-3.01681e-14,-6.2901e-18,0.001,0.0,3.98545358962282e-17
28.18383,0.6,-3.01681e-14,-7.0576e-18,0.001,0.0,3.985448132370088e-17
31.62278,0.6,-3.01681e-14,-7.918800000000001e-18,0.001,0.0,3.985469219834882e-17
35.48134,0.6,-3.01681e-14,-8.885e-18,0.001,0.0,3.985451703265688e-17
39.81072,0.6,-3.01681e-14,-9.969200000000001e-18,0.001,0.0,3.985477928235719e-17
44.66836,0.6,-3.01681e-14,-1.1185600000000002e-17,0.001,0.0,3.985468755621887e-17
50.11872,0.6,-3.01681e-14,-1.2550500000000001e-17,0.001,0.0,3.9854850907501874e-17
56.23413,0.6,-3.01681e-14,-1.4081800000000002e-17,0.001,0.0,3.985458791007262e-17
63.09573,0.6,-3.01681e-14,-1.5800100000000003e-17,0.001,0.0,3.9854741617955066e-17
70.79458,0.6,-3.01681e-14,-1.7728000000000003e-17,0.001,0.0,3.985472943173222e-17
79.43282,0.6,-3.01681e-14,-1.9891100000000003e-17,0.001,0.0,3.985464558019216e-17
89.12509,0.6,-3.01681e-14,-2.2318200000000002e-17,0.001,0.0,3.9854678978877205e-17
100.0,0.6,-3.01681e-14,-2.50414e-17,0.001,0.0,3.985462591941388e-17
112.20185,0.6,-3.01681e-14,-2.8097e-17,0.001,0.0,3.9854747814345157e-17
125.89254,0.6,-3.01681e-14,-3.1525300000000006e-17,0.001,0.0,3.98546834264757e-17
141.25375,0.6,-3.01681e-14,-3.5372e-17,0.001,0.0,3.9854719942277794e-17
158.48932,0.6,-3.01681e-14,-3.9688000000000006e-17,0.001,0.0,3.9854681573693065e-17
177.82794,0.6,-3.01681e-14,-4.453070000000001e-17,0.001,0.0,3.985471025724228e-17
199.52623,0.6,-3.01681e-14,-4.9964200000000004e-17,0.001,0.0,3.9854656741783163e-17
223.87211,0.6,-3.01681e-14,-5.606080000000001e-17,0.001,0.0,3.985468950860439e-17
251.18864,0.6,-3.01681e-14,-6.290130000000001e-17,0.001,0.0,3.9854719631852135e-17
281.83829,0.6,-3.01681e-14,-7.057640000000001e-17,0.001,0.0,3.985470861901286e-17
316.22777,0.6,-3.01681e-14,-7.918800000000001e-17,0.001,0.0,3.9854695979296854e-17
354.81339,0.6,-3.01681e-14,-8.885039999999999e-17,0.001,0.0,3.985469757973941e-17
398.10717,0.6,-3.01681e-14,-9.969180000000001e-17,0.001,0.0,3.985470232984905e-17
446.68359,0.6,-3.01681e-14,-1.1185600000000001e-16,0.001,0.0,3.9854688448454193e-17
501.18723,0.6,-3.01681e-14,-1.255045e-16,0.001,0.0,3.985468974394415e-17
562.34133,0.6,-3.01681e-14,-1.408184e-16,0.001,0.0,3.98546989926772e-17
630.95734,0.6,-3.01681e-14,-1.580008e-16,0.001,0.0,3.985468864261716e-17
707.94578,0.6,-3.01681e-14,-1.772798e-16,0.001,0.0,3.9854685595191464e-17
794.32823,0.6,-3.01681e-14,-1.9891130000000002e-16,0.001,0.0,3.985470418423241e-17
891.25094,0.6,-3.01681e-14,-2.2318210000000003e-16,0.001,0.0,3.985469504764808e-17
1000.0,0.6,-3.01681e-14,-2.504144e-16,0.001,0.0,3.985468958139112e-17
1122.02,0.6,-3.01681e-14,-2.8096960000000003e-16,0.001,0.0,3.985463779482772e-17
1258.93,0.6,-3.01681e-14,-3.1525310000000003e-16,0.001,0.0,3.985455044366533e-17
1412.54,0.6,-3.01681e-14,-3.5371980000000004e-16,0.001,0.0,3.9854626870372957e-17
1584.8899999999999,0.6,-3.01681e-14,-3.9688010000000003e-16,0.001,0.0,3.985477208500637e-17
1778.28,0.6,-3.01681e-14,-4.453068e-16,0.001,0.0,3.9854678910202007e-17
1995.26,0.6,-3.01681e-14,-4.996425e-16,0.001,0.0,3.985474256677943e-17
2238.72,0.6,-3.01681e-14,-5.606081000000001e-16,0.001,0.0,3.98547162004876e-17
2511.8900000000003,0.6,-3.01681e-14,-6.290126000000001e-16,0.001,0.0,3.985463716846085e-17
2818.38,0.6,-3.01681e-14,-7.057638e-16,0.001,0.0,3.9854738333837095e-17
3162.28,0.6,-3.01681e-14,-7.918800000000001e-16,0.001,0.0,3.9854666992046905e-17
3548.13,0.6,-3.01681e-14,-8.88504e-16,0.001,0.0,3.985474138684923e-17
3981.0699999999997,0.6,-3.01681e-14,-9.969178e-16,0.001,0.0,3.98547113530527e-17
4466.84,0.6,-3.01681e-14,-1.1186e-15,0.001,0.0,3.985607707967918e-17
5011.87,0.6,-3.01681e-14,-1.255e-15,0.001,0.0,3.985327903164461e-17
5623.41,0.6,-3.01681e-14,-1.4082e-15,0.001,0.0,3.985517521610678e-17
6309.57,0.6,-3.01681e-14,-1.5800000000000002e-15,0.001,0.0,3.985450832389445e-17
7079.46,0.6,-3.01681e-14,-1.7728000000000001e-15,0.001,0.0,3.985471817247531e-17
7943.28,0.6,-3.01681e-14,-1.9891000000000003e-15,0.001,0.0,3.9854455250738874e-17
8912.509999999998,0.6,-3.01681e-14,-2.2318e-15,0.001,0.0,3.9854317357567295e-17
10000.0,0.6,-3.01681e-14,-2.5041000000000006e-15,0.001,0.0,3.985398929964152e-17
11220.179999999998,0.6,-3.01681e-14,-2.8097000000000003e-15,0.001,0.0,3.9854765574643053e-17
12589.25,0.6,-3.01681e-14,-3.1525000000000002e-15,0.001,0.0,3.985431682564093e-17
14125.38,0.6,-3.01681e-14,-3.5372000000000004e-15,0.001,0.0,3.9854705834791863e-17
15848.929999999998,0.6,-3.01681e-14,-3.9688e-15,0.001,0.0,3.985468660301448e-17
17782.789999999997,0.6,-3.01681e-14,-4.4531000000000005e-15,0.001,0.0,3.985498772029132e-17
19952.62,0.6,-3.01681e-14,-4.9964000000000005e-15,0.001,0.0,3.9854503201301184e-17
22387.21,0.6,-3.01681e-14,-5.6061e-15,0.001,0.0,3.985483347266026e-17
25118.86,0.6,-3.01681e-14,-6.2901e-15,0.001,0.0,3.9854535896228215e-17
28183.83,0.6,-3.01681e-14,-7.0576e-15,0.001,0.0,3.985448132370088e-17
31622.78,0.6,-3.01681e-14,-7.918800000000001e-15,0.001,0.0,3.985469219834882e-17
35481.340000000004,0.6,-3.01681e-14,-8.885e-15,0.001,0.0,3.985451703265688e-17
39810.72,0.6,-3.01681e-14,-9.969200000000001e-15,0.001,0.0,3.985477928235719e-17
44668.36,0.6,-3.01681e-14,-1.1185600000000003e-14,0.001,0.0,3.985468755621888e-17
50118.72,0.6,-3.01681e-14,-1.25505e-14,0.001,0.0,3.9854850907501886e-17
56234.13,0.6,-3.01681e-14,-1.4081800000000001e-14,0.001,0.0,3.985458791007262e-17
63095.73,0.6,-3.01681e-14,-1.58001e-14,0.001,0.0,3.9854741617955054e-17
70794.58,0.6,-3.01681e-14,-1.7728000000000004e-14,0.001,0.0,3.985472943173222e-17
79432.82,0.6,-3.01681e-14,-1.9891100000000002e-14,0.001,0.0,3.985464558019216e-17
89125.09,0.6,-3.01681e-14,-2.2318200000000002e-14,0.001,0.0,3.9854678978877205e-17
100000.0,0.6,-3.01681e-14,-2.50414e-14,0.001,0.0,3.9854625919413887e-17
112201.84999999999,0.6,-3.01681e-14,-2.8097000000000002e-14,0.001,0.0,3.985474781434516e-17
125892.54,0.6,-3.01681e-14,-3.1525300000000006e-14,0.001,0.0,3.98546834264757e-17
141253.75,0.6,-3.01681e-14,-3.5372000000000004e-14,0.001,0.0,3.98547199422778e-17
158489.31999999998,0.6,-3.01681e-14,-3.9688000000000006e-14,0.001,0.0,3.985468157369307e-17
177827.94,0.6,-3.01681e-14,-4.453070000000001e-14,0.001,0.0,3.985471025724228e-17
199526.23,0.6,-3.01681e-14,-4.9964200000000004e-14,0.001,0.0,3.9854656741783163e-17
223872.11,0.6,-3.01681e-14,-5.6060800000000004e-14,0.001,0.0,3.985468950860439e-17
251188.63999999998,0.6,-3.01681e-14,-6.290130000000001e-14,0.001,0.0,3.9854719631852135e-17
281838.29,0.6,-3.01681e-14,-7.057640000000002e-14,0.001,0.0,3.985470861901286e-17
316227.77,0.6,-3.01681e-14,-7.918800000000001e-14,0.001,0.0,3.985469597929685e-17
354813.39,0.6,-3.01681e-14,-8.88504e-14,0.001,0.0,3.985469757973941e-17
398107.17,0.6,-3.01681e-14,-9.969180000000001e-14,0.001,0.0,3.985470232984906e-17
446683.58999999997,0.6,-3.01681e-14,-1.11856e-13,0.001,0.0,3.985468844845419e-17
501187.23,0.6,-3.01681e-14,-1.255045e-13,0.001,0.0,3.985468974394415e-17
562341.33,0.6,-3.01681e-14,-1.408184e-13,0.001,0.0,3.98546989926772e-17
630957.3400000001,0.6,-3.01681e-14,-1.5800080000000002e-13,0.001,0.0,3.985468864261716e-17
707945.78,0.6,-3.01681e-14,-1.7727980000000001e-13,0.001,0.0,3.985468559519147e-17
794328.23,0.6,-3.01681e-14,-1.9891130000000003e-13,0.001,0.0,3.985470418423241e-17
891250.9400000001,0.6,-3.01681e-14,-2.2318210000000001e-13,0.001,0.0,3.985469504764808e-17
1000000.0,0.6,-3.01681e-14,-2.504144e-13,0.001,0.0,3.985468958139112e-17
1122020.0,0.6,-3.01681e-14,-2.8096960000000003e-13,0.001,0.0,3.985463779482772e-17
1258930.0,0.6,-3.01681e-14,-3.152531e-13,0.001,0.0,3.985455044366533e-17
1412540.0,0.6,-3.01681e-14,-3.5371980000000007e-13,0.001,0.0,3.9854626870372957e-17
1584890.0,0.6,-3.01681e-14,-3.968801000000001e-13,0.001,0.0,3.9854772085006366e-17
1778280.0,0.6,-3.01681e-14,-4.4530680000000007e-13,0.001,0.0,3.9854678910202007e-17
1995260.0,0.6,-3.01681e-14,-4.996425e-13,0.001,0.0,3.9854742566779423e-17
2238720.0,0.6,-3.01681e-14,-5.606081000000001e-13,0.001,0.0,3.98547162004876e-17
2511890.0,0.6,-3.01681e-14,-6.290126e-13,0.001,0.0,3.9854637168460854e-17
2818380.0,0.6,-3.01681e-14,-7.057638e-13,0.001,0.0,3.98547383338371e-17
3162280.0,0.6,-3.01681e-14,-7.918800000000001e-13,0.001,0.0,3.9854666992046905e-17
3548130.0,0.6,-3.01681e-14,-8.885040000000001e-13,0.001,0.0,3.9854741386849235e-17
3981070.0,0.6,-3.01681e-14,-9.969178e-13,0.001,0.0,3.9854711353052695e-17
4466840.0,0.6,-3.01681e-14,-1.1186e-12,0.001,0.0,3.9856077079679175e-17
5011870.0,0.6,-3.01681e-14,-1.2549999999999998e-12,0.001,0.0,3.9853279031644603e-17
5623410.0,0.6,-3.01681e-14,-1.4081999999999998e-12,0.001,0.0,3.9855175216106777e-17
6309570.0,0.6,-3.01681e-14,-1.5800000000000001e-12,0.001,0.0,3.985450832389444e-17
7079460.0,0.6,-3.01681e-14,-1.7727999999999999e-12,0.001,0.0,3.9854718172475305e-17
7943280.0,0.6,-3.01681e-14,-1.9891e-12,0.001,0.0,3.985445525073886e-17
8912510.0,0.6,-3.01681e-14,-2.2318e-12,0.001,0.0,3.985431735756728e-17
10000000.0,0.6,-3.01681e-14,-2.5041000000000002e-12,0.001,0.0,3.9853989299641516e-17
11220180.0,0.6,-3.01681e-14,-2.8096999999999996e-12,0.001,0.0,3.985476557464303e-17
12589250.0,0.6,-3.01681e-14,-3.1524999999999997e-12,0.001,0.0,3.9854316825640926e-17
14125380.0,0.6,-3.01681e-14,-3.5372e-12,0.001,0.0,3.985470583479186e-17
15848930.0,0.6,-3.01681e-14,-3.9688e-12,0.001,0.0,3.9854686603014476e-17
17782790.0,0.6,-3.01681e-14,-4.4531e-12,0.001,0.0,3.985498772029131e-17
19952620.0,0.6,-3.01681e-14,-4.9964e-12,0.001,0.0,3.985450320130118e-17
22387210.0,0.6,-3.01681e-14,-5.6061e-12,0.001,0.0,3.985483347266026e-17
25118860.0,0.6,-3.01681e-14,-6.2901e-12,0.001,0.0,3.985453589622821e-17
28183830.0,0.6,-3.01681e-14,-7.057599999999999e-12,0.001,0.0,3.9854481323700874e-17
31622780.0,0.6,-3.01681e-14,-7.9188e-12,0.001,0.0,3.985469219834881e-17
35481340.0,0.6,-3.01681e-14,-8.885e-12,0.001,0.0,3.985451703265689e-17
39810720.0,0.6,-3.01681e-14,-9.9692e-12,0.001,0.0,3.985477928235719e-17
44668360.0,0.6,-3.01681e-14,-1.11856e-11,0.001,0.0,3.9854687556218866e-17
50118720.0,0.6,-3.01681e-14,-1.2550499999999999e-11,0.001,0.0,3.985485090750187e-17
56234130.0,0.6,-3.01681e-14,-1.4081799999999998e-11,0.001,0.0,3.985458791007261e-17
63095730.0,0.6,-3.01681e-14,-1.58001e-11,0.001,0.0,3.985474161795506e-17
70794580.0,0.6,-3.01681e-14,-1.7728000000000002e-11,0.001,0.0,3.985472943173221e-17
79432820.0,0.6,-3.01681e-14,-1.98911e-11,0.001,0.0,3.9854645580192157e-17
89125090.0,0.6,-3.01681e-14,-2.23182e-11,0.001,0.0,3.9854678978877205e-17
100000000.0,0.6,-3.0168600000000005e-14,-2.50414e-11,0.001,0.0,3.985462591941388e-17
112201850.0,0.6,-3.0168600000000005e-14,-2.8097000000000002e-11,0.001,0.0,3.985474781434516e-17
125892540.0,0.6,-3.0168600000000005e-14,-3.15253e-11,0.001,0.0,3.985468342647569e-17
141253750.0,0.6,-3.0168600000000005e-14,-3.5372e-11,0.001,0.0,3.9854719942277794e-17
158489320.0,0.6,-3.0168600000000005e-14,-3.9688e-11,0.001,0.0,3.985468157369306e-17
177827940.0,0.6,-3.0169e-14,-4.4530700000000004e-11,0.001,0.0,3.9854710257242283e-17
199526230.0,0.6,-3.0169e-14,-4.9964199999999996e-11,0.001,0.0,3.985465674178316e-17
223872110.0,0.6,-3.01694e-14,-5.60608e-11,0.001,0.0,3.985468950860438e-17
251188640.0,0.6,-3.01699e-14,-6.29013e-11,0.001,0.0,3.985471963185213e-17
281838290.0,0.6,-3.0171200000000004e-14,-7.05764e-11,0.001,0.0,3.985470861901285e-17
316227770.0,0.6,-3.01716e-14,-7.9188e-11,0.001,0.0,3.985469597929684e-17
354813390.0,0.6,-3.0172000000000005e-14,-8.88504e-11,0.001,0.0,3.985469757973942e-17
398107170.0,0.6,-3.01729e-14,-9.96918e-11,0.001,0.0,3.985470232984905e-17
446683590.0,0.6,-3.01738e-14,-1.1185599999999999e-10,0.001,0.0,3.985468844845419e-17
501187230.0,0.6,-3.01755e-14,-1.255045e-10,0.001,0.0,3.985468974394415e-17
562341330.0,0.6,-3.01772e-14,-1.408184e-10,0.001,0.0,3.9854698992677195e-17
630957340.0,0.6,-3.0179400000000004e-14,-1.580008e-10,0.001,0.0,3.985468864261717e-17
707945780.0,0.6,-3.01825e-14,-1.772798e-10,0.001,0.0,3.9854685595191464e-17
794328230.0,0.6,-3.01859e-14,-1.9891130000000001e-10,0.001,0.0,3.985470418423241e-17
891250940.0,0.6,-3.01911e-14,-2.231821e-10,0.001,0.0,3.985469504764808e-17
1000000000.0,0.6,-3.01968e-14,-2.5041439999999997e-10,0.001,0.0,3.9854689581391105e-17
1122020000.0,0.6,-3.02037e-14,-2.809696e-10,0.001,0.0,3.985463779482772e-17
1258930000.0,0.6,-3.02132e-14,-3.1525310000000003e-10,0.001,0.0,3.9854550443665336e-17
1412540000.0,0.6,-3.0225000000000005e-14,-3.5371980000000003e-10,0.001,0.0,3.985462687037295e-17
1584890000.0,0.6,-3.0239300000000005e-14,-3.968801e-10,0.001,0.0,3.985477208500636e-17
1778280000.0,0.6,-3.02579e-14,-4.453068e-10,0.001,0.0,3.9854678910202e-17
1995260000.0,0.6,-3.02809e-14,-4.996425e-10,0.001,0.0,3.9854742566779423e-17
2238720000.0,0.6,-3.03104e-14,-5.606081e-10,0.001,0.0,3.985471620048759e-17
2511890000.0,0.6,-3.0347300000000005e-14,-6.290126e-10,0.001,0.0,3.985463716846085e-17
2818380000.0,0.6,-3.03937e-14,-7.057637999999999e-10,0.001,0.0,3.9854738333837095e-17
3162280000.0,0.6,-3.04518e-14,-7.9188e-10,0.001,0.0,3.9854666992046905e-17
3548130000.0,0.6,-3.05251e-14,-8.88504e-10,0.001,0.0,3.9854741386849235e-17
3981070000.0,0.6,-3.06179e-14,-9.969178e-10,0.001,0.0,3.98547113530527e-17
4466840000.0,0.6,-3.0734100000000005e-14,-1.1186e-09,0.001,0.0,3.9856077079679175e-17
5011870000.0,0.6,-3.0880700000000003e-14,-1.255e-09,0.001,0.0,3.9853279031644603e-17
5623410000.0,0.6,-3.10641e-14,-1.4082e-09,0.001,0.0,3.9855175216106777e-17
6309570000.0,0.6,-3.12966e-14,-1.5800000000000001e-09,0.001,0.0,3.9854508323894445e-17
7079460000.0,0.6,-3.1588900000000003e-14,-1.7728000000000001e-09,0.001,0.0,3.985471817247531e-17
7943280000.0,0.6,-3.19571e-14,-1.9891e-09,0.001,0.0,3.9854455250738874e-17
8912510000.0,0.6,-3.2420200000000004e-14,-2.2318e-09,0.001,0.0,3.985431735756729e-17
10000000000.0,0.6,-3.300310000000001e-14,-2.5041000000000005e-09,0.001,0.0,3.985398929964152e-17
10.0,0.8,-8.63242e-14,-2.6224e-18,0.001,0.0,4.173679227641863e-17
11.22018,0.8,-8.63242e-14,-2.9423e-18,0.001,0.0,4.1735657454629405e-17
12.58925,0.8,-8.63242e-14,-3.3014000000000004e-18,0.001,0.0,4.173673007713592e-17
14.12538,0.8,-8.63242e-14,-3.704200000000001e-18,0.001,0.0,4.1736345514315284e-17
15.84893,0.8,-8.63242e-14,-4.1562e-18,0.001,0.0,4.173655726150191e-17
17.78279,0.8,-8.63242e-14,-4.6633e-18,0.001,0.0,4.173626557589869e-17
19.95262,0.8,-8.63242e-14,-5.232300000000001e-18,0.001,0.0,4.173619347933876e-17
22.38721,0.8,-8.63242e-14,-5.870700000000001e-18,0.001,0.0,4.1735925307780204e-17
25.11886,0.8,-8.63242e-14,-6.587100000000001e-18,0.001,0.0,4.1736349724494815e-17
28.18383,0.8,-8.63242e-14,-7.3908e-18,0.001,0.0,4.1736071832805556e-17
31.62278,0.8,-8.63242e-14,-8.2926e-18,0.001,0.0,4.173599794464153e-17
35.48134,0.8,-8.63242e-14,-9.304500000000002e-18,0.001,0.0,4.173622439283692e-17
39.81072,0.8,-8.63242e-14,-1.04398e-17,0.001,0.0,4.173613978573532e-17
44.66836,0.8,-8.63242e-14,-1.17137e-17,0.001,0.0,4.173632649364191e-17
50.11872,0.8,-8.63242e-14,-1.31429e-17,0.001,0.0,4.1736051949500526e-17
56.23413,0.8,-8.63242e-14,-1.47466e-17,0.001,0.0,4.1736117973176506e-17
